1217976642	82	83	83	92
1217977831	269	388	485	1020
1217978078	10	15	19	53
1217986202	9544	11628	13239	19774
1217987290	7850	9796	10632	11790
1217988661	511	619	706	1364
1217990193	258	280	299	404
1217991628	0	0	0	5460
1217994569	1261	1663	1968	2750
1217995392	38	50	60	455
1217995456	415	515	568	848
1218003490	258	347	428	859
1218009614	1	3	137	1181
1218035481	124	272	397	1198
1218067646	80	639	1336	12583
1218103831	0	0	0	8434
1218114440	237	421	585	1399
1218154737	244	510	750	2720
1218229725	544	965	1332	3528
1218307648	0	0	0	7537
1218342294	1	61	3298	24714
1218357488	4408	4408	4408	4408
1218388103	105	143	194	391
1218389125	4973	5260	5520	6996
1218439012	3280	3970	4456	5958
1218443398	3231	3877	4399	7627
1218444671	3884	4755	5469	8494
1218451194	666	821	1007	1628
1218454623	580	639	704	776
1218454915	2418	2868	3274	4281
1218455594	93	120	144	237
1218456621	648	768	854	1182
1218460262	552	736	864	1257
1218461796	525	723	875	1494
1218461968	1844	2299	2682	4803
1218464200	234	296	354	598
1218474498	1235	1850	2324	5703
1218517419	478	484	489	658
1218518996	246	558	883	6831
1218568348	1	170	500	5035
1218576121	333	1080	1517	3353
1218583269	0	0	0	1362
1218623550	1198	2239	2946	6075
1218656571	0	0	0	1752
1218671603	469	1443	2365	8099
1218674901	228	368	509	1736
1218681982	0	25	239	1201
1218729323	477	862	1262	3788
1218741279	2	2	9	62
1218755285	0	180	351	1150
1218775185	2	4	13	201
1218810768	1086	1099	1106	1167
1218823545	512	626	718	1081
1218826916	98	103	103	125
1218859673	15	38	59	137
1218859975	1487	1602	1693	2255
1218861843	0	0	0	2465
1218866977	377	444	475	558
1218869011	504	578	644	794
1218869994	754	902	1024	1561
1218870375	1874	2304	2716	4424
1218871180	96	119	138	210
1218871381	1358	1819	2194	4389
1218871570	211	236	251	343
1218872187	282	340	389	547
1218873915	112	124	131	169
1218874002	1081	1446	1724	2213
1218874076	959	1329	1692	6565
1218874159	185	214	252	387
1218877544	2350	3148	3905	8828
1218891698	2014	3611	4962	10213
1218902749	352	679	997	2308
1218926247	0	12	47	188
1218968066	170	399	615	1368
1218971518	0	0	477	17363
1218976240	162	330	444	790
1218979893	0	3	280	3292
1219023681	0	0	22	1126
1219028276	111	309	474	5078
1219037611	248	594	1015	7436
1219054953	0	0	0	1189
1219059105	2	2	2	4042
1219099099	9	80	133	544
1219135295	0	0	0	874
1219146064	0	0	0	7001
1219171000	3988	4154	4339	5018
1219219532	3365	3711	4114	5939
1219267801	1937	2670	3387	7803
1219271156	3096	4609	5006	7335
1219273475	669	787	870	1109
1219273499	720	858	1023	1784
1219273520	32	40	47	59
1219273620	417	423	427	1519
1219273795	1371	1477	1559	1848
1219273960	465	505	526	667
1219274571	2006	2554	2990	3850
1219274597	145	167	195	285
1219274835	123	142	164	221
1219275784	411	536	668	828
1219277875	139	186	230	401
1219278087	894	1047	1192	1670
1219280091	649	822	862	987
1219281559	440	586	696	1355
1219300586	562	1106	1616	7243
1219304235	22	39	54	116
1219313358	224	473	670	2460
1219324565	202	809	1422	4948
1219326878	2	3	323	6187
1219346384	92	320	580	1761
1219365117	21	57	1500	10057
1219367338	0	0	83	5260
1219375704	109	326	732	4246
1219387896	1001	3624	5812	16608
1219556928	0	0	0	1304
1219635644	2123	2425	2709	4172
1219667730	2745	3137	3443	4817
1219670670	957	1069	1148	1442
1219671752	2433	3059	3734	8790
1219671954	777	845	920	1753
1219674878	1595	2605	4040	16051
1219675700	2677	3680	4433	7707
1219675716	967	1224	1513	3188
1219675734	359	497	610	1204
1219676255	1521	1780	2018	3644
1219676984	354	441	516	897
1219750149	0	0	0	69
1219825646	1149	1529	1820	2841
1219878432	388	1367	1961	3819
1219899216	28	127	183	689
1219908678	28	45	57	238
1219931000	0	0	0	1948
1220011644	1391	1710	1777	1955
1220017544	4370	5084	6044	10354
1220019283	616	649	716	1039
1220033321	5978	6409	6828	9066
1220080213	270	281	289	363
1220100453	3580	4385	5073	7784
1220102397	2944	3745	4487	8219
1220103936	15605	21955	30761	72234
1220104071	219	248	267	411
1220104245	267	377	513	1307
1220104936	2426	3204	3723	5192
1220105071	3	12	18	46
1220105117	10	12	21	117
1220105317	2	2	3	11
1220105395	5	11	26	172
1220106112	407	484	541	765
1220106257	13	14	17	37
1220106466	1	1	1	6
1220106872	1803	1979	2092	2809
1220107109	755	933	1114	2047
1220107628	1320	1618	1929	3046
1220108568	320	375	426	630
1220114958	1750	2486	3335	5800
1220117193	1064	1388	1673	3168
1220131467	53	139	195	1022
1220172518	5	151	354	1209
1220184680	22	361	606	2863
1220216258	385	1094	1936	11211
1220229959	0	0	0	18060
1220260795	276	697	1066	2632
1220271679	0	0	0	1692
1220275821	600	1148	1706	2439
1220278351	1231	2505	3819	8795
1220291051	156	287	413	1341
1220344077	242	586	967	2397
1220370999	5	46	87	314
1220388349	13	18	26	238
1220444327	0	2	553	8062
1220495522	0	0	0	7953
1220508233	1687	1902	2119	2818
1220524588	256	323	405	804
1220544193	446	532	633	845
1220552742	1947	2254	2554	3250
1220555539	74	89	103	142
1220555686	172	202	230	368
1220556464	955	1168	1241	1401
1220557563	142	210	262	550
1220557870	1212	1484	1763	2757
1220558410	137	149	160	227
1220558780	183	213	233	304
1220559762	70	86	97	160
1220561098	4390	4997	5516	7165
1220561150	352	403	462	773
1220561433	244	269	295	412
1220561449	290	305	321	349
1220564907	453	624	780	1368
1220595021	329	643	986	3391
1220636814	522	989	1376	3483
1220655913	430	1055	1771	6086
1220682667	379	2310	3817	10139
1220701013	358	577	704	1424
1220715428	989	1756	3319	4582
1220715538	0	0	0	2353
1220739006	1059	2496	3691	9601
1220805261	118	204	280	666
1220809676	816	1489	2046	3375
1220857203	853	1087	1198	1683
1220875450	0	0	0	7254
1220880141	2	193	616	2531
1220888382	395	868	1247	2236
1220955664	1353	1390	1422	1576
1220980635	916	945	972	1078
1220986075	1068	1609	2058	3914
1221029661	18	29	37	94
1221030788	6598	8093	9717	14264
1221040572	137	152	171	207
1221041334	1272	1514	1761	2618
1221043064	24	80	84	198
1221043503	117	730	1431	9723
1221045074	1044	1412	1639	2326
1221045311	736	853	973	1517
1221046357	0	0	0	10848
1221046667	3174	3730	4313	6919
1221053413	264	339	400	725
1221055097	794	897	988	1302
1221074432	63	120	161	406
1221075869	0	169	831	5201
1221218686	8	276	728	3094
1221235325	0	2	11	52
1221325544	5	7	10	17864
1221330687	68	742	1312	3042
1221343180	518	816	956	1527
1221349805	0	0	0	19360
1221354590	1	68	146	337
1221365805	64	169	438	867
1221382745	0	0	0	1632
1221417428	0	0	0	9331
1221418202	301	1094	1752	3570
1221463518	0	0	0	825
1221504764	0	0	0	1486
1221515938	422	1723	2926	6756
1221527110	86	177	265	3348
1221543636	90	116	141	167
1221570234	126	168	211	349
1221599821	232	377	427	464
1221611584	0	0	0	2081
1221639589	11	11	12	13
1221651026	1436	1487	1528	1731
1221686102	6953	7212	7487	8764
1221705730	121	141	161	182
1221747359	101	112	119	156
1221748481	149	178	210	298
1221750547	183	223	238	378
1221752924	1037	1144	1235	1527
1221756105	52	55	57	70
1221760471	190	215	230	258
1221761384	217	235	244	298
1221762095	1886	2565	3050	3623
1221763049	696	1578	3427	6520
1221792999	21	29	39	135
1221794467	1226	2257	3024	5686
1221825192	46	86	115	254
1221875170	0	0	0	2088
1221880479	0	0	28	543
1221911236	0	0	31	216
1221920648	30	55	88	180
1221925709	0	0	0	87
1221944710	2	108	541	1669
1221949787	835	1796	2578	4496
1221980317	0	0	0	1284
1222001189	1	4	11	949
1222003504	730	1246	1683	3390
1222031522	0	0	169	4855
1222041232	303	790	1247	6621
1222043423	0	227	696	3546
1222057018	2134	2512	2787	3834
1222117335	83	144	164	318
1222118680	34	566	1235	2346
1222126703	83	154	171	543
1222170682	0	21	153	711
1222253828	0	0	40	233
1222256498	0	0	0	6721
1222274611	4	276	3270	13799
1222286015	282	608	851	1954
1222293977	0	1	906	7283
1222307990	20	212	444	1269
1222326674	338	694	1007	2708
1222370505	0	0	0	423
1222476766	571	668	731	1004
1222492730	167	183	196	251
1222500196	1580	2142	2495	3868
1222501848	646	762	848	1253
1222502496	0	0	1	1000
1222502981	5602	6908	7860	10492
1222503339	1588	1658	1713	1959
1222503436	3207	3697	4041	5220
1222503471	3070	3464	3768	4508
1222505256	748	893	995	1333
1222838647	0	0	0	1260
1223063470	0	0	11	6365
1223071456	45	45	46	79
1223087535	3485	3841	4134	5063
1223096926	3945	5377	6366	8704
1223137526	1005	1125	1262	8097
1223139426	2781	3248	3713	5639
1223171588	1463	1817	2187	5887
1223172862	490	660	803	1987
1223173876	1386	1621	1836	2983
1223178132	170	200	217	326
1223178624	301	393	480	1062
1223180622	812	1030	1286	2219
1223182631	265	318	368	683
1223182650	144	166	187	293
1223185618	210	282	347	506
1223185911	689	990	1289	3220
1223200346	0	0	430	5891
1223204319	173	299	416	1359
1223264520	2	218	1249	5458
1223268723	354	750	1202	8381
1223279572	166	258	440	2574
1223282837	49	166	269	1546
1223290258	44	89	167	2345
1223330649	58	642	1250	6969
1223348154	1	3	4	2504
1223362139	3	4	51	4787
1223403634	0	229	556	14748
1223406420	0	0	0	1246
1223414445	84	320	507	1345
1223424720	133	264	381	954
1223428697	1	4	134	592
1223460547	4250	4430	4564	4723
1223467153	293	765	1894	4416
1223468778	4	48	601	2934
1223485459	15	122	220	420
1223494505	14	64	106	294
1223535951	5274	6266	8698	11195
1223553054	1	1	1	223
1223557387	353	376	392	425
1223592088	1475	1542	1604	1901
1223625161	677	814	908	1100
1223633806	173	205	236	365
1223637381	13	14	16	19
1223637903	332	390	436	659
1223641642	587	777	898	1464
1223645833	50	57	62	99
1223646630	425	619	753	1486
1223647179	108	130	142	207
1223647395	647	935	1156	2383
1223647454	96	116	119	198
1223647570	581	686	764	1163
1223648093	118	143	160	250
1223648515	969	1215	1439	2170
1223648867	62	82	97	141
1223649303	909	1231	1509	2889
1223649590	1954	3183	4095	7026
1223650872	102	125	136	167
1223650991	483	519	540	660
1223650993	833	1173	1429	2472
1223651269	2735	3451	3958	4675
1223651850	294	372	456	803
1223651855	269	318	380	587
1223653855	1224	1854	2213	3030
1223665866	483	911	1407	3770
1223672501	0	0	0	14722
1223688377	56	218	319	1005
1223697190	0	10	147	804
1223751647	0	186	492	2307
1223759306	0	24	125	9759
1223829042	611	1155	1508	2910
1223848613	379	564	596	626
1223905893	388	616	700	788
1223914408	87	1680	3135	10437
1223919468	88	273	430	1223
1223932907	0	0	0	2362
1223943461	1020	1199	1199	1199
1224013306	34	39	39	54
1224321913	506	669	820	1295
1224366559	724	724	724	724
1224382235	483	541	583	770
1224383335	1417	1551	1609	1901
1224385831	40	41	46	58
1224385989	249	305	337	444
1224386871	32	39	43	60
1224387132	56	62	71	134
1224387254	376	448	514	712
1224387537	167	200	227	316
1224387694	44	52	63	575
1224387821	380	435	477	641
1224388171	641	750	838	1057
1224388534	740	758	787	869
1224388737	3582	4440	5041	6879
1224388792	1370	1757	2050	2584
1224388973	440	518	576	821
1224389019	201	245	272	369
1224390292	142	173	205	281
1224390446	532	644	762	1304
1224390594	6774	8274	10226	13988
1224391892	114	122	133	166
1224392087	499	570	631	839
1224394070	77	95	116	176
1224394230	457	566	647	779
1224395363	578	729	850	1358
1224396881	1525	1977	2114	2605
1224399839	5866	7617	8765	11359
1224407694	577	782	959	1714
1224578975	219	1495	1921	3581
1224602688	896	1701	2292	6596
1224606253	0	0	116	370
1224630419	1	10	411	4074
1224636272	244	311	370	569
1224647271	0	165	760	1876
1224696875	0	0	0	1342
1224704714	0	0	0	6318
1224760427	0	210	717	4040
1224798809	5	6	6	1768
1224829060	5	190	435	1335
1224834985	2845	3779	5140	10943
1224893922	2	3	197	2783
1224966063	188	460	744	1654
1224976149	44	75	153	895
1224999662	7240	7420	7582	8930
1225028447	1458	1467	1478	1570
1225041482	1122	1175	1208	1435
1225049411	0	0	0	2232
1225085209	1662	1824	1875	2083
1225098567	135	137	138	146
1225100856	1729	1778	1826	2085
1225127372	2994	3974	4891	7615
1225128140	422	496	565	1039
1225130508	134	146	156	376
1225130803	7075	8535	9636	12527
1225134576	364	413	434	586
1225135071	134	181	220	300
1225135625	1193	1652	1996	5905
1225136126	310	327	339	405
1225136843	2009	2751	3324	5740
1225138551	0	226	516	1009
1225138665	571	648	721	1015
1225469992	254	674	964	1540
1225494246	41	381	1247	3021
1225497379	168	397	561	1193
1225528541	9	9	88	491
1225538930	0	0	0	308
1225539882	53	261	441	1237
1225544682	1	4	42	149
1225555385	0	0	0	5470
1225734928	709	1259	1857	4006
1225780744	149	152	155	201
1225786077	98	101	101	129
1225788604	0	0	0	1781
1225828230	1377	1626	1818	3118
1225837095	7255	7682	7912	9219
1225843037	1031	1052	1066	1178
1225845061	663	681	704	853
1225845982	351	365	370	397
1225847547	488	498	511	569
1225848989	236	287	320	455
1225864351	1129	1216	1303	1648
1225879666	1028	1335	1550	4235
1225882204	1411	1723	1996	3500
1225885422	561	601	640	979
1225885486	1833	2184	2519	5808
1225886247	500	1417	2272	5507
1225888831	2061	2769	3334	5347
1225889149	836	953	1044	1457
1225889248	3764	4441	4998	7221
1225889452	1102	1114	1127	1389
1225889708	0	0	102	5498
1225891994	72	77	85	126
1225892355	1090	1484	2749	6630
1225894919	1004	1183	1228	1419
1225896492	465	807	1091	4258
1225897584	75	83	88	114
1225901579	237	318	399	918
1225906499	2954	3717	4407	7605
1225911302	560	710	809	1239
1225926865	425	906	1522	4034
1225933274	0	0	89	741
1225939688	28	75	118	908
1225979417	48	106	163	2556
1226007472	0	23	54	170
1226065709	0	0	0	7359
1226073783	4	4	5	9481
1226095877	0	6	14	221
1226149527	192	613	940	1865
1226182933	158	446	671	4026
1226185194	187	363	486	810
1226188286	0	0	0	1205
1226214797	0	0	0	896
1226294104	0	0	0	1190
1226295075	2	438	1093	3734
1226308730	693	1439	1926	3059
1226350877	0	0	0	2090
1226411796	613	1230	1913	4129
1226415793	0	0	33	1178
1226417756	0	8	306	1485
1226438807	34	139	233	618
1226444867	1480	2352	3162	4702
1226447497	7	8	15	1079
1226458483	0	0	307	3024
1226627750	2889	3211	3276	3702
1226628994	779	856	912	1133
1226629774	576	651	692	824
1226631596	364	445	497	1120
1226635229	569	696	811	1489
1226635304	84	96	103	152
1226635972	297	300	300	304
1226639929	1222	1353	1443	1805
1226640942	2152	2453	2616	3406
1226644076	237	318	395	689
1226646028	402	474	546	801
1226651047	1296	1692	2010	4691
1226671176	0	0	1	1132
1226677880	3	213	485	3464
1226685694	69	471	846	6393
1226706089	2	52	152	3008
1226797229	99	199	308	712
1226799996	5	100	242	820
1226817634	363	940	1575	3656
1226839760	35	107	190	478
1226855071	3	3	91	1931
1226887384	308	651	944	2042
1226891129	1	2	39	119
1226909938	0	270	574	1042
1226961231	0	0	0	6787
1226994846	219	846	2236	12112
1227032658	166	353	484	825
1227040639	0	0	275	2405
1227116636	171	253	304	346
1227136044	142	789	1372	2979
1227150657	312	774	1089	1985
1227212214	944	1492	1929	2905
1227230061	0	201	379	714
1227261459	29	29	31	33
1227272584	4706	4738	4771	4923
1227290026	156	210	258	399
1227309117	3045	3228	3448	4824
1227312430	2637	2637	2637	2637
1227323697	1402	1586	1789	2361
1227336284	527	685	785	993
1227370521	5690	6078	6337	7433
1227386222	1041	1136	1207	1384
1227391358	1554	1694	1733	1858
1227392508	557	626	684	845
1227394547	326	354	372	616
1227394695	511	659	782	1783
1227395668	902	1041	1131	1501
1227397053	1307	1484	1615	2174
1227398133	135	164	178	240
1227399449	633	923	1185	2690
1227399953	257	340	371	647
1227400058	4014	4665	5067	6685
1227400711	146	195	213	366
1227400848	79	95	107	154
1227402142	26	35	39	128
1227404488	2154	2588	2944	3413
1227423275	103	226	302	667
1227424194	711	1074	1456	4148
1227430194	4	1049	3182	15934
1227435171	1	129	1166	16103
1227442598	50	208	442	2221
1227471104	0	0	0	6333
1227493326	41	184	288	729
1227516380	91	211	316	710
1227539512	0	0	1384	6542
1227562313	97	154	199	261
1227581113	16	21	27	42
1227612812	853	1016	1203	1827
1227632447	15	762	1595	26870
1227644452	0	0	0	12722
1227663645	0	0	0	1161
1227764749	47	872	1694	7083
1227770609	13	35	54	107
1227777075	896	2324	3671	9658
1227823227	267	280	295	354
1227826642	1165	1250	1320	1712
1227863394	3192	3415	3638	4365
1227883135	424	488	580	910
